,Actinobaculum,Actinomyces,GGB9835,Pauljensenia,Peptidiphaga,Schaalia,Aeriscardovia,Alloscardovia,Bifidobacterium,Parascardovia,Scardovia,Corynebacterium,Lawsonella,Tsukamurella,Cellulomonas,Janibacter,Microbacterium,Kocuria,Micrococcus,Rothia,Isoptericola,Tropheryma,Arachnia,Cutibacterium,GGB10025,Propionibacterium,GGB9369,Atopobium,Lancefieldella,Olsenella,Collinsella,Cryptobacterium,Slackia,GGB71303,Bacteroidetes_unclassified,Bacteroides,Phocaeicola,GGB1088,GGB1431,GGB1473,GGB45697,Porphyromonas,Alloprevotella,GGB1144,GGB1186,GGB33085,GGB74351,GGB74353,Hallella,Prevotella,Prevotellaceae_unclassified,Alistipes,Tannerella,GGB49229,GGB1022,GGB1024,GGB49217,GGB1025,GGB1026,GGB1202,GGB1203,GGB1611,GGB71456,GGB1188,GGB79977,GGB49219,Spirosoma,Capnocytophaga,GGB1832,GGB1833,GGB1838,Bergeyella,Chryseobacterium,Epilithonimonas,GGB1843,GGB1844,GGB1845,Sphingobacterium,Candidatus_Absconditabacteria_unclassified,GGB4936,GGB4937,Candidatus_Gracilibacteria_unclassified,GGB4365,GGB12783,GGB70967,GGB12763,Candidatus_Nanoperiomorbus,Candidatus_Nanogingivalis,GGB12785,GGB12786,Candidatus_Nanosyncoccus,Candidatus_Saccharibacteria_unclassified,GGB12761,GGB12787,GGB12788,GGB12789,GGB12794,GGB49434,Candidatus_Nanosynbacter,Candidatus_Nanosynsacchari,Anaerolineaceae_unclassified,Deinococcus,Anoxybacillus,Bacillus,Geobacillus,Exiguobacterium,Gemella,Macrococcus,Mammaliicoccus,Staphylococcus,Abiotrophia,Aerococcus,Dolosigranulum,Granulicatella,GGB10485,GGB15717,Vagococcus,Lacticaseibacillus,Lactobacillus,Lentilactobacillus,Leuconostoc,Ligilactobacillus,Limosilactobacillus,Pediococcus,Weissella,Lactococcus,Streptococcus,GGB3008,GGB38873,GGB3886,GGB4533,GGB4538,GGB4721,GGB4733,GGB4964,GGB9758,GGB51647,GGB49400,GGB4300,GGB3388,GGB3389,GGB3390,Pseudoramibacter,Alterileibacterium,Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,GGB51110,Mogibacterium,Fenollaria,GGB70946,Levyella,Blautia,Catonella,Coprococcus,Dorea,Faecalicatena,Fusicatenibacter,GGB3385,GGB3386,GGB3887,Johnsonella,Lachnoanaerobaculum,Lachnospira,Lachnospiraceae_unclassified,Oribacterium,Roseburia,Shuttleworthia,Stomatobaculum,Faecalibacterium,GGB9635,Oscillibacter,Oscillospiraceae_unclassified,Ruminococcus,Filifactor,GGB4783,GGB4786,GGB50592,Peptoanaerobacter,Peptostreptococcaceae_unclassified,Peptostreptococcus,Eggerthia,Bulleidia,Faecalibacillus,Solobacterium,Phascolarctobacterium,Centipeda,GGB4303,GGB4308,Mitsuokella,Pectinatus,Selenomonas,Anaeroglobus,Dialister,GGB4272,Megasphaera,Veillonella,Anaerococcus,Finegoldia,Parvimonas,Ezakiella,Fusobacterium,GGB56136,GGB4393,GGB4400,GGB49528,GGB71292,Leptotrichia,Pseudoleptotrichia,Pseudostreptobacillus,Caulobacter,GGB7899,Methylobacterium,Phreatobacter,Rhizobium,Paracoccus,Endobacter,Novosphingobium,Sphingomonas,Burkholderia,Cupriavidus,Lautropia,Ralstonia,Tepidimonas,Acidovorax,Caldimonas,Comamonas,Delftia,Ottowia,Pelomonas,Tibeticola,Zhizhongheella,Eikenella,GGB6675,GGB6679,GGB6688,GGB72533,Kingella,Neisseria,Simonsiella,GGB6673,GGB6646,GGB12441,GGB7107,Desulfobulbus,Desulfomicrobium,Desulfovibrio,Campylobacter,GGB12440,GGB12443,Cardiobacterium,Cronobacter,Enterobacter,Escherichia,Klebsiella,Phytobacter,Pluralibacter,Pantoea,Rosenbergiella,Pectobacterium,Acinetobacter,GGB72444,Moraxella,Psychrobacter,Carnimonas,Aggregatibacter,GGB6813,Haemophilus,Pseudomonas,Vibrio,Aerosticca,Pseudoxanthomonas,Stenotrophomonas,Vulcaniibacterium,Xanthomonas,GGB2671,GGB49499,GGB2665,GGB2666,GGB2672,GGB2674,GGB2676,GGB49504,GGB71076,GGB73508,Treponema,Fretibacterium,GGB10852,Pyramidobacter,GGB42243,GGB4333,Mycoplasma,Ureaplasma,Candida
7636,0,1.14391,0,0.01547,0.00966,0.00484,0,0,0,0,0.00562,0.45491,0,0,0.05432,0,0,0,0,2.16371,0,0,0.00186,0,0,0.00498,0,0.00478,0.33094,0.01098,0,0,0.00342,0,0.1238,0,0.00748,0.49842,0,0,0.3967,1.31654,1.45638,0.77404,0.50671,0,0,0.00433,0.00108,10.37825,0.01241,0,0.25975,0.00022,0.01572,0,0,0,0.04162,0.11913,0.06668,0.0474,0,0,0.5112,0,0,1.49765,0.06874,0.01204,0.00461,0,0,0,0.04971,0,0.0045,0,0.06001,0.06815,0.10611,0.0672,0,0,0,0,0,0,0.0701,0,0.1726,1.66871,0,0,0,0,0,0,0,0.3603,0,0,0,0,0,0.01793,0.86742,0,0,0,0.85375,0,0,1.02193,0.04092,0,0,0,0,0.02951,0,0,0.00219,0,0,0.00047,10.43275,0,0,0.09148,0.09547,0.05609,0,0,0,0,0,0,0,0,0,0.02494,0.00167,0,0.24375,0,0.05025,0,0,0,0,0.27387,0,0,0,0,0.01913,0.01721,0.89588,0.01243,0.17468,0,0.02567,1.4565,0,0.00139,0.08271,0,0,0,0,0,0.03583,0,0.00221,0,0.00036,0.01383,0.05884,0,0,0,0.20852,0,0.00263,0.00225,0,0.00299,0,0.87673,0.01618,0.23848,0,0.29032,5.05638,0,0,0.0143,0,1.31022,0.23735,0.02509,0.005,0,0.05657,1.71385,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17895,0,0,0,0,0,0,0.01839,0,0,0,0.03362,0.17122,0,0,0,0.922,29.1149,0.03886,0,0,0.02379,0.45319,0,0,0,3.45254,0,0,0.08272,0,0,0,0,0,0,0,0,0,0,0,0.00834,0,0,0.82082,0.01493,2.56338,0.00211,0,0,0,0,0,0,0.00038,0,0,0,0,0.01811,0.00081,0.00755,0,0,0.10807,0.00425,0,0,0,0,0.04547,0,0
7627,0,0.88085,0,0,0,0.0677,0,0,0,0,0,0.39857,0,0,0.01979,0,0,0,0,2.04874,0,0,0.15506,0,0,0,0,0,0.00839,0,0,0,0,0,1.45127,0,0,0,0,0.01708,0,9.14975,0.99758,0.1536,0.08948,0,0,0,0,4.21102,0.61878,0,0.66354,0,0.23233,0.02851,0,0.35438,0.00458,0,0,0,0,0,0,0,0,2.89396,0,0.03931,0,0.05647,0,0,0.34444,0.23723,0.01352,0,0.08963,0.14618,0.09702,0,0,0.00911,0,0,0.30096,0.02161,0.31249,0.03549,0.07307,1.21699,0.03082,0.03895,0.01423,0,0.13904,0,0,0.21659,0,0,0,0,0,0,2.01158,0,0,0,0.29295,0,0,1.51761,0,0,0,0,0,0,0,0,0,0,0,0,5.43502,0.03284,0,0,0.00858,0,0,0.00859,0,0,0,0,0,0,0,0.01303,0,0,0.09114,0,0.03479,0,0,0,0,0.07875,0,0,0,0,0.07688,0,0,0.04744,0.02386,0,0.03456,0.48672,0,0,0.00144,0,0,0,0,0,0.07787,0.00842,0.02979,0,0,0.01134,0.02634,0,0,0,0.13522,0,0,0.00925,0,0,0,0.07585,0,0.04359,0,0.02534,3.4195,0,0,0.10242,0,3.7403,0.02769,0,0.08204,0,0.05495,1.23049,0.02556,0,0,0,0,0,0,0,0,0,0,0,0,3.87477,0,0,0,0,0,0,0.44979,0,0,0,0.10273,0.32765,0.04101,0,0,0.17471,33.8636,0,0.01473,0,0,0.18226,0,0,0,0.78562,0,0,0.47314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82073,0.04595,9.09465,0.02435,0,0,0,0,0,0,0,0,0,0,0.01998,0,0,0,0,0.05584,0.42051,0.00395,0.02416,0,0,0,0,0,0
7626,0.00745,2.50391,0,0.03015,0.00129,0.04307,0,0,0,0,0,0.45952,0,0,0.01154,0,0,0,0,3.21426,0,0,0.2658,0,0,0,0,0,0.0163,0.00062,0,0,0.0027,0.04834,0.31705,0,0,1.45313,0,0.44893,0.08513,12.19502,1.2531,3.81778,0.30412,0,0,0.00481,0,6.49382,0.56204,0,0.52956,0,0,0,0,0,0.08012,0.01479,0.11931,0.01021,0.02138,0,0.10585,0,0,1.85828,0.03558,0.01238,0,0.02851,0,0,0.18538,0.00741,0.04597,0,0.73285,0.33712,0.25009,0.32715,0,0,0,0.27798,0.04807,0.13544,2.38175,0.07864,0.02855,2.88299,0,0.04778,0.00211,0.10997,0,0,0.01487,0.65522,0.00067,0,0,0,0,0,0.78675,0,0,0.00082,0.1694,0,0,1.9309,0.65247,0,0,0,0,0,0,0,0,0,0,0,3.63641,0.25993,0,0.00727,0.206,0.0522,0.06423,0.05428,0,0,0,0,0,0.00254,0,0.0369,0,0,0.10755,0,0.02902,0,0.00646,0,0,0.21349,0,0,0,0,0.08611,0,0,0.0068,0.11842,0,0.00517,0.39586,0,0.00894,0.0679,0,0,0,0,0,0,0.01989,0.00122,0,0,0.01205,0.1147,0,0.00256,0,0.0352,0,0.00299,0.00838,0,0,0,0.17282,0,0.03173,0,0.01002,4.1198,0,0,0.0534,0,1.50194,0.08322,0.0619,0.02692,0,0.13578,1.31395,0.00362,0.01573,0,0,0,0,0,0,0,0,0,0,0,2.28611,0,0,0,0,0,0,0.07315,0,0,0,0.05519,0.05307,0.05977,0.00459,0,0.07663,22.73036,0.0113,0.00368,0,0.03596,4.06109,0,0,0,0.45954,0,0,0.09221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90811,0.12898,4.86244,0.01069,0,0,0,0,0,0,0,0,0,0.00403,0.20665,0.0421,0,0.01832,0,0.07028,0.18411,0,0.00711,0,0,0,0.01502,0,0
7614,0.14472,2.33255,0,0.23188,0.0013,0.00356,0,0,0.14649,0.00796,0.03741,4.57683,0,0,0.12176,0,0,0,0,1.9305,0,0,0.2921,0,0,0.17118,0,0.04378,0.70415,0.65185,0,0.01627,0.11126,0,0.17186,0,0.68955,0.15837,0,0,0,3.56599,1.5658,0.3153,0.03129,0,0,0.00377,0,14.1153,0,0,0.41875,0,0.36341,0,0,0,0,0.24039,0,0.2427,0,0,0,0,0,1.40147,0.01603,0.08894,0,0.05707,0,0,0.20064,0.06393,0.00551,0,0.03697,0,0.1549,0.11737,0,0.00224,0,0,1.78608,0.02017,0.40984,0,0.52151,5.09471,0.02753,0.00987,0.29324,0.12061,0.16384,0.12203,0.31368,3.55058,0,0,0,0,0,0,0.76967,0,0,0,0.09682,0,0,1.56569,0.15694,0,0,0,0,0.00633,0,0,0.0135,0,0,0,5.31245,0,0,0.12416,0.25986,0.03007,0,0.0013,0.18466,0,0,0.16378,0.17643,0,0,0,0.25496,0,0.10495,0,0.11338,0,0,0,0,0.15425,0,0,0,0,0.00649,0,0.08537,0.00333,0.21893,0,0.03073,0.27637,0,0.22228,0.06053,0,0,0,0,0,0.16436,0,0,0,0,0.01026,0.09906,0,0,0,0.25617,0,0.05612,0.00602,0.06331,0.22333,0,4.97945,0.31158,1.00829,0,0.57442,9.50375,0,0,0.27757,0,0.68139,0,0,0.01951,0,0,1.42684,0,0.01635,0,0,0,0,0,0,0,0,0,0,0,1.24056,0,0,0,0,0,0,0.08956,0,0,0,0.03387,0.23369,0,0.05177,0,0.32282,12.66873,0,0,0,0,0,0,0,0.00541,2.30388,0,0.01573,0.25189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4194,0.01721,2.6614,0.03154,0,0,0,0,0,0,0.02119,0.00313,0,0.00513,0,0.01635,0.00472,0.00481,0,0.03026,0.43872,0.03599,0.03443,0,0,0,0,0,0
7570,0.04123,1.31106,0,0,0.02612,0,0,0,0,0.05368,0.05142,1.22041,0,0,0,0,0,0,0,1.64091,0,0,0.09632,0,0,0,0,0.00614,0.24242,0.00023,0,0.00114,0.00352,0,0.03254,0,0,1.21201,0,0,0,6.54223,0.32177,4.17422,0,0,0,0,0,14.48535,0,0,0.09271,0,0,0,0,0,0.07834,0.04098,0.11827,0,0,0.0501,1.48168,0,0,2.75181,0.20542,0.11734,0,0,0,0,0.32545,1.02349,0.17408,0,0.02826,0.25067,0.25561,0.43433,0,0,0,0.10456,0,0,0.47834,0,0.32607,1.32335,0,0,0.12458,0,0.10042,0,0.06246,0.04846,0,0,0,0,0,0,1.54516,0,0,0,0.10696,0,0,1.80621,0.17665,0,0,0,0,0,0,0,0,0,0,0,4.27378,0.16493,0,0.01566,1.45612,0.39696,0,0.11869,0,0,0,0,0,0,0,0,0.0123,0,0.33881,0,0.1681,0,0.01582,0,0,0.10368,0,0,0,0,0.01346,0,0.00489,0,0.19546,0,0.0093,1.2112,0,0.0065,0.06563,0,0,0,0,0,0,0.02089,0.0083,0,0,0.00665,0.07756,0,0,0,0.19357,0,0,0.00346,0.0009,0.00671,0,0.78491,0,0.18771,0,0.89298,4.42052,0,0,0.16296,0,2.22912,0,0,0.04578,0,0,1.92731,0.00387,0,0,0,0,0,0,0,0,0,0,0,0,1.69228,0,0,0,0,0,0,0.00048,0,0,0,0.02241,0.0123,0.02313,0.00778,0,0.27003,19.02648,0,0.00302,0,0,1.49826,0,0,0,0.92528,0,0,0.22457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16625,0.06672,7.13337,0.00045,0,0,0,0,0,0,0,0,0,0.01035,0.05174,0,0,0,0,0,0.22609,0,0,0,0,0,0,0,0
7561,0.01201,4.04971,0.00109,0.00103,0,0,0,0,0,0,0.01097,0.27489,0,0,0,0,0,0,0,1.72881,0,0,0.00833,0,0,0,0,0,1.19776,0,0,0,0,0,0.03858,0,0,0.79579,0,0.00902,0.09741,2.97933,4.08877,3.72718,0.08543,0,0,0.02529,0,27.3915,0,0,0.19258,0,0,0,0,0,0.0087,0.30868,0.02508,0,0,0,0.49057,0,0,0.3975,0.04768,0,0,0.00338,0,0,0.18898,2.95342,0.10115,0,0.04033,0,0.05101,0.10233,0,0.00111,0,0,0,0,0.43601,0,0.18269,1.86874,0,0,0,0.04071,0.03701,0,0.01154,0.02291,0,0,0,0,0,0,0.94016,0,0,0,0.1245,0,0,0.78629,0.0582,0,0,0,0,0,0,0,0,0,0,0,3.09784,0,0,0.21195,0.23283,0.28902,0.43275,0.02091,0,0,0,0,0,0,0,0.03622,0,0,0.58753,0,0.34881,0,0,0,0,0.08061,0,0,0,0,0.00647,0,0.02974,0,0.26336,0,0.02096,1.82298,0,0.0024,0.16128,0,0,0,0,0,0.00101,0,0,0,0,0.00605,0.01492,0,0,0,0.31924,0,0.00072,0.0007,0.03703,0,0,0.75758,0.0023,0.08748,0,2.79462,10.04511,0,0,0.05719,0,1.31207,0.0838,0.05678,0,0,0.09063,2.06177,0.01544,0,0,0,0,0,0,0,0,0,0,0,0,0.26787,0,0,0,0,0,0,0,0,0,0,0.01441,0,0,0,0,0.0784,6.19511,0.11558,0,0,0.02404,0,0,0,0,1.12519,0,0,0.02011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58475,0.02607,8.19237,0,0,0,0,0,0,0,0,0,0,0,0.0085,0,0,0,0,0,0.00921,0,0,0,0,0,0.00411,0,0
7559,0,1.91801,0,0.02124,0,0.00123,0,0,0,0,0.02156,0.61535,0,0,0.00849,0,0,0,0,1.14709,0,0,0.02166,0,0,0,0,0,0.29981,0.00266,0,0,0,0,0.00111,0,0,0,0,0,0,0.66918,1.22773,0.9081,0,0,0,0,0,24.97305,0,0,0.06951,0,0.00475,0,0,0,0.08192,0.0259,0.07944,0,0,0,0,0,0,0.77467,0,0,0,0,0,0,0.06127,0.40187,0,0,0.01679,0,0.03447,0.11073,0,0,0,0.2997,0,0,1.42275,0,0.4266,7.69739,0,0,0,0,0,0.02231,0.00509,0.6721,0,0,0,0,0,0,0.97271,0,0,0,0,0,0,0.83645,0.1259,0,0,0,0,0,0,0,0,0,0,0,5.46369,0,0,0.0332,0.22428,0.38629,0,0.01207,0,0,0,0,0.00088,0.00964,0,0,0,0,0.23773,0,0.12692,0,0,0,0,0.28617,0,0,0,0,0.01789,0,0.09967,0.0078,0.12767,0,0.08737,1.04623,0,0.00544,0.08282,0,0,0,0,0,0.00174,0.00187,0,0,0,0.00229,0.10885,0,0,0,0.4693,0,0,0.00711,0.00579,0,0,1.59787,0,0.20133,0,1.53074,17.47892,0,0,0.01442,0,1.34035,0,0,0.01611,0,0,1.78982,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87586,0,0,0,0,0,0,0.00442,0,0,0,0.00802,0,0,0,0,0.18832,12.42718,0,0,0.00784,0,0,0,0,0,2.18205,0,0.00062,0.10326,0,0,0,0.02895,0,0,0,0,0,0,0,0,0,0,1.32414,0.06867,2.72631,0.00303,0,0,0,0,0,0,0,0,0,0,0.02264,0,0,0,0,0,0.2278,0,0,0,0,0,0,0,0
7556,0,0.91483,0,0,0,0,0,0,0,0,0,0.0656,0,0,0,0,0,0,0,1.02792,0,0,0,0,0.00465,0,0,0,0.06432,0,0,0,0.00858,0,0.03059,0,0,0.66419,0,0.00424,0.11513,2.2799,1.17612,1.37504,0.04648,0,0,0.13081,0,27.83571,0.00292,0,0.22213,0,0.37723,0,0,0,0.17589,0.05367,0.06671,0,0,0,0.2878,0,0,0.64469,0.18272,0.03301,0,0,0,0,0.14796,1.67281,0.04856,0,0.0017,0.28419,0.0563,0.05763,0,0,0,0.04664,0.00448,0.02137,0.01553,0,0.43882,3.82136,0,0,0,0.00086,0.01763,0,0.14869,0.05528,0.0001,0,0,0,0,0,3.62075,0,0,0,0.08855,0,0,1.39268,0.0204,0,0,0,0,0,0,0,0,0,0,0,2.42409,0,0,0.00992,0.16423,0.11223,0,0.00773,0,0,0,0.01206,0,0,0,0.05576,0,0,0.60812,0,0.17043,0,0.0004,0,0,0.22904,0,0,0,0,0,0,0.00358,0,0.16577,0,0.04839,0.59758,0,0,0.13854,0,0,0,0,0,1.56584,0,0,0,0,0.00352,1.02123,0,0,0,0.01955,0,0,0,0,0,0,0.75534,0,0.96284,0,0.36875,7.22784,0,0,0.34945,0,6.03589,0.00746,0.08671,0,0,0.00772,1.34614,0.07889,0.01484,0,0,0,0,0,0,0,0,0,0,0,1.02949,0,0,0,0,0,0,0.02064,0,0,0,0.02161,0.00069,0.00152,0,0,0.10657,13.04059,0,0,0,0,1.63207,0,0,0,2.595,0,0,0.03218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22851,0,3.91839,0.00091,0,0,0,0,0,0,0.32853,0,0,0.27209,0.12918,0,0,0.11294,0,0,2.16027,0,0.01573,0,0,0,0,0,0
7552,0.10248,2.14435,0,0,0.08303,0,0,0,0,0,0,0.86003,0,0,0,0,0,0,0,0.89305,0,0,0.16907,0,0.11999,0,0,0,0.209,0,0,0,0,0,0.5254,0,0,0.04962,0,0.0202,0.00264,5.3926,2.59655,0.92537,0,0,0,0,0,13.01977,0.05781,0,0.35708,0,0,0.00165,0,0,0.0562,0.13039,0.06312,0,0,0,0.0704,0,0,2.13182,0.00978,0.01125,0,0,0,0,0.35112,0,0.00345,0,0.03078,0.00681,0.04439,0.05764,0,0.00198,0,0,0.05133,0,0.07067,0.04309,0,0.612,0.02553,0,0.0106,0.05234,0.01418,0.00259,0,0.40592,0,0,0,0,0,0,0.99789,0,0,0,0.35292,0,0,1.50889,0.29497,0,0,0,0,0,0,0,0,0,0,0,5.79942,0,0,0.0737,0.03409,0.15429,0,0.00357,0,0,0,0,0,0,0,0,0,0,0.12832,0,0.14067,0,0,0,0,0.28236,0,0,0,0,0.00465,0,0.13874,0.00343,0.18837,0,0.13644,0.77486,0,0,0.20227,0,0,0,0,0,0,0,0,0,0,0.00943,0.00844,0,0,0,0.10003,0,0.00485,0.00924,0.02865,0,0,0.75083,0,0.02332,0,0.77362,8.545,0,0,0.01732,0,2.6254,0,0,0.02435,0,0,3.65156,0.0947,0,0,0,0,0,0,0,0,0,0,0,0,11.2619,0,0,0,0,0,0,0.09175,0,0,0,0.08268,0.14333,0.00872,0,0,0.44717,16.9959,0,0.00381,0,0,0,0,0,0,1.05094,0,0,0.34464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98215,0.25773,7.58568,0,0,0,0,0,0,0,0,0,0,0,0,0.00107,0,0,0,0,0.05324,0,0,0,0,0,0.01565,0,0
7551,0.11608,1.33753,0,0.0325,0.01047,0,0,0,0.00918,0.013,0.02161,1.39081,0,0,0.02262,0,0,0,0,2.22184,0,0,0.07092,0,0,0,0,0,0.13631,0.0075,0,0,0.00295,0,0.28901,0,0,0,0,0,0,3.04506,0.32869,1.16756,0,0,0,0.00209,0,12.12161,0.09093,0,0.57403,0,0.10183,0,0,0,0.19068,0.01897,0.04614,0,0,0,0,0,0,2.47021,0.01355,0.07233,0,0.05238,0,0,0.57693,0.06631,0,0,0.07773,0,0.04713,0.11415,0,0,0,0,0.01216,0,0.04587,0,0.24226,1.28225,0.02336,0,0.09258,0.0221,0.22563,0,0.15652,0.23119,0,0,0,0,0,0,0.93475,0,0,0,0.08262,0,0,1.09752,0.21407,0,0,0,0.01032,0,0,0.05722,0.07495,0,0,0,4.44347,0,0,0.00521,0.21536,0.086,0,0.0062,0,0,0,0,0.02305,0,0,0,0,0,0.16818,0,0.08364,0,0,0,0,0.61147,0,0,0,0,0.02262,0,0,0.01564,0.2876,0,0.00746,0.7939,0,0.00616,0.17044,0,0,0,0,0,0,0.0072,0.00534,0,0,0.02113,0.04518,0,0,0,0.56531,0,0.01066,0.03373,0.01926,0.02835,0,1.12883,0,0.10502,0,0.38223,11.82553,0,0,0.02326,0,3.34074,0,0,0.02065,0,0,6.85463,0.04067,0,0,0,0,0,0,0,0,0,0,0,0,2.96476,0,0,0,0,0,0,0.03176,0,0,0,0.00678,0.0704,0.00733,0,0,0.40182,23.18139,0,0.04911,0,0,0,0,0,0,1.75357,0,0,0.59404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05892,0.18809,4.12221,0.00516,0,0,0,0,0,0,0,0,0,0.0044,0.09889,0.01735,0,0,0,0,0.3739,0,0,0,0,0,0,0,0
7543,0.00705,2.03782,0,0.01248,0.0014,0.00977,0,0,0,0,0.00116,0.20644,0,0,0.00462,0,0,0,0,0.85517,0,0,0.01141,0,0,0,0,0,0.31891,0.001,0,0,0,0,0.10575,0,0,0,0,0,0,11.29244,0.86177,1.61818,0,0,0,0,0,13.0007,0,0,0.13858,0,0.00414,0,0,0,0.07016,0.01298,0.09056,0,0,0,0,0,0,1.55783,0,0.04745,0,0,0,0,0.3184,0,0,0,0.17852,2.166,0.16187,0.02792,0,0,0,0.14446,0,0,1.33159,0,0.07729,3.64004,0,0,0,0,0.00099,0.0026,0.04758,0.31319,0,0,0,0,0,0,0.77875,0,0,0,0,0,0,1.21711,0.01268,0,0,0,0,0,0,0,0,0,0,0,3.24609,0.17247,0,0.00515,0.49986,0.40937,0,0.08237,0,0,0,0,0,0.00544,0,0,0,0,0.62393,0,0.06617,0,0.029,0,0,0.18711,0,0,0,0,0.03239,0,0.00131,6.00E-05,0.31607,0,0.00802,1.79143,0,0,0.04374,0,0,0,0,0,0,0.10735,0,0,0,0.03837,0.2405,0,0,0,0.0602,0,0.00169,0.00549,0,0,0,0.29366,0,0.02988,0,0.23335,11.91015,0,0,0.80359,0,2.71187,0,0,0.00119,0,0,1.35286,0.00914,0,0,0,0,0,0,0,0,0,0,0,0,1.15429,0,0,0,0,0,0,0.03877,0,0,0,0.01181,0.02784,0,0,0,0.10726,23.23136,0,0.00207,0,0,0,0,0,0,0.80464,0,0.01006,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49204,0.01455,5.8955,0.00273,0,0,0,0,0,0,0,0,0,0,0.12374,0,0,0,0,0,0.03531,0,0,0,0,0,0.01079,0,0
7541,0.00131,2.37991,0,0,0,0,0,0,0.02006,0.07213,0.05605,0.23775,0,0,0.00589,0,0,0,0,2.61551,0,0,0.00615,0,0,0.00044,0,0,0.39687,0.10362,0,0.00673,0.00502,0,0.21548,0,0,0.10171,0,0.06579,0.08538,6.06726,1.50466,1.06109,0.01974,0,0,0.01621,0.00102,20.9837,0.78872,0,0.18484,0,0.08989,0,0,0.04946,0.04054,0.05684,0.15585,0.07093,0,0,0.18373,0,0,0.21797,0,0,0,0,0,0,0.25856,0.39774,0.00578,0,1.60739,0.5157,0.02731,0.00398,0,0,0,0,0.03658,0,0.99653,0,0.04141,6.27911,0,0,0,0.08291,0.01341,0.05843,0.00235,0.02522,0,0,0,0,0,0,1.45057,0,0,0,0.20774,0,0,1.21157,0.39136,0,0,0,0.20708,0,0,0.25492,0.2735,0,0,0,5.44527,0.07868,0.01491,0.00555,0.64232,0.27578,0.82619,1.25624,0,0,0,0.01725,0.00316,0,0,0.01249,0,0,0.54608,0,0.12754,0,0.02318,0,0,0.14999,0,0,0,0,0,0,0.00052,0,0.27901,0,0.02307,1.13607,0,0.03957,0.17414,0,0,0,0,0,0.03212,0.04586,0.07742,0,0,0.00843,0.40812,0,0,0,0.13817,0,0,0.00165,0,0.03202,0,0.28695,0.10716,0.26683,0,0.90721,12.18854,0,0,1.54554,0,3.34665,0.05307,0.01109,0,0,0,1.55795,0.01059,0,0,0,0,0,0,0,0,0,0,0,0,0.28841,0,0,0,0,0,0,0,0,0,0,0.01137,0,0,0,0.0096,0.07349,8.12491,0.06031,0,0,0.01907,0.07731,0,0,0,0.64701,0,0,0.00602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98276,0,4.94349,0,0,0,0,0,0,0,0.02214,0,0,0,0.15134,0.00266,0.07291,0.00613,0.00764,0.00454,0.16862,0,0,0,0,0.0002,0.00023,0,0
7539,0.06326,1.18608,0,0.00509,0,0,0,0,0,0,0.03088,0.14674,0,0,0.0022,0,0,0,0,2.01718,0,0,0.03538,0,0.00165,0,0,0,0.32427,0,0,0.00053,0.00117,0,0.33531,0,0,0.03908,0,0.15266,0.01426,6.07168,0.87927,2.35864,0,0,0,0,0,12.18565,0,0,0.35292,0,0,0,0,0,0.3954,0.00861,0.15255,0,0,0,0,0,0,1.19204,0.13809,0.02501,0,0,0,0,0.18504,0.00302,0,0,0,0.35113,0,0.05467,0,0,0,0.23449,0.01406,0,0.72797,0,0.08982,1.03173,0,0,0,0.00987,0,0,0.00869,0.11718,0,0,0,0,0,0,0.62934,0,0,0,0.21959,0,0,1.88766,0.00121,0,0,0,0,0,0,0,0,0,0,0,2.71101,0,0,0.0134,0,0.33007,0,0.40567,0,0,0,0,0.00477,0,0,0,0,0,0.63918,0,0.11339,0,0,0,0,0.28249,0,0,0,0,0.01949,0,0,0,0.30717,0,0.01554,1.2676,0,0,0.0033,0,0,0,0,0,0,0.141,0.03396,0,0,0.02982,0.07458,0,0,0,0.2912,0,0.00369,0.00233,0,0.00915,0,0.85223,0,0.04563,0,0.52818,7.65025,0,0,0.04792,0,4.20419,0,0,0.01397,0,0,4.15525,0.01086,0,0,0,0,0,0,0,0,0,0,0,0,0.99674,0,0,0,0,0,0,0.08299,0,0,0,0.05176,0.00909,0.00417,0,0,0.03766,31.79571,0,0,0,0,0,0,0,0,2.2053,0,0.00112,0.04731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16427,0.67552,4.57922,0.00092,0,0,0,0,0,0,0,0,0,0,0.38235,0,0,0,0,0,0.0366,0,0,0,0,0,0.04088,0,0
